shot_id,shot_made_flag
2761,0.610697746045
2769,0.713235101124
2771,0.60997220809
2774,0.674159184924
2776,0.651285270694
2781,0.683517002518
2793,0.676720255091
2799,0.645751474714
2803,0.70347927917
2811,0.672157182892
2818,0.651260012263
2824,0.588054170291
2828,0.236714706669
2829,0.640760839892
2830,0.612318981146
2842,0.258159457167
2847,0.314739727946
2848,0.656148953498
2868,0.644748477648
2870,0.683494050084
2885,0.782153020845
2886,0.651504704853
2889,0.383132577443
2903,0.624059393872
2904,0.241531559509
2918,0.217136571904
2919,0.68386154185
2922,0.61103007502
2923,0.669402865832
2931,0.691984948974
2945,0.604326426491
2955,0.614221238354
2957,0.32237401935
2960,0.269906056441
2963,0.705252900114
2966,0.165299731157
2972,0.327558474356
2974,0.661004236959
2982,0.706493988254
2984,0.326481845359
3016,0.589490239395
3021,0.662410301181
3023,0.170744031626
3025,0.626429014077
3029,0.715828571222
3034,0.272236194618
3038,0.65086809361
3040,0.599305066009
3051,0.256588480923
3062,0.659417123969
3069,0.682534592513
3071,0.717970529109
3076,0.120242770197
3079,0.683004913616
3081,0.716727744099
3082,0.605191723522
3084,0.205880640621
3098,0.639397162257
3104,0.628880225814
3105,0.636329538903
3114,0.244701033094
3118,0.638653394839
3122,0.710985212021
3132,0.736052377917
3138,0.592957543599
3141,0.586699524651
3156,0.320417228286
3162,0.266653482148
3167,0.664066285974
3170,0.655681145295
3171,0.688697631234
3172,0.666555532723
3176,0.0743674502653
3180,0.646414400324
3189,0.731190479131
3198,0.669476495465
3206,0.620007021466
3215,0.620346096359
3222,0.325428645562
3228,0.63308838005
3229,0.653148610188
3232,0.722814448429
3233,0.724725863755
3238,0.650263890907
3256,0.585170504349
3264,0.396815120892
3273,0.606002291233
3275,0.305100919872
3285,0.439586579931
3289,0.701813882902
3294,0.675968483607
3306,0.633275334745
3311,0.245259949196
3318,0.633858027718
3322,0.354525853701
3324,0.673570511067
3334,0.375448802264
3341,0.616443339459
3345,0.710694628482
3346,0.118007811473
3352,0.687040943159
3368,0.645214781438
3371,0.79236616116
3372,0.589066124442
3375,0.616974868726
3384,0.655311528419
3387,0.696893837903
3393,0.631684310705
3406,0.608925891826
3411,0.36511807221
3412,0.33042405126
3414,0.426741369066
3417,0.341170495694
3420,0.244424326241
3423,0.244779975739
3436,0.699048873454
3438,0.316411138974
3442,0.70868036655
3443,0.668740346648
3451,0.718711715671
3461,0.610261812351
3489,0.696392304939
3491,0.436180151171
3510,0.331495564434
3515,0.419647976763
3527,0.659549534322
3530,0.563584787432
3540,0.683680833358
3582,0.735469201134
3604,0.639906236904
3605,0.70470350797
3609,0.682206201032
3624,0.759057657791
3628,0.250941153452
3630,0.705165500862
3641,0.699852760276
3642,0.710697499165
3648,0.654255320521
3650,0.0736553875234
3652,0.102613332624
3660,0.624917761663
3664,0.702614713049
3670,0.667532397008
3672,0.618191185191
3680,0.589137103521
3682,0.0773962276547
3685,0.34966592864
3686,0.685242575343
3689,0.625642850515
3705,0.620258363803
3712,0.679294239817
3713,0.655737777364
3719,0.711530167704
3721,0.671723509533
3723,0.34492270613
3724,0.727159695069
3727,0.690529994324
3733,0.398746302934
3734,0.623032142432
3742,0.649834322772
3770,0.74913923106
3777,0.681204258933
3778,0.6742378531
3780,0.646640858107
3783,0.646131985787
3784,0.642837123667
3788,0.656695616177
3790,0.659476500507
3794,0.639079273182
3795,0.638626962698
3796,0.636988530611
3801,0.400869679043
3806,0.599242831935
3813,0.63462564819
3814,0.640780262897
3818,0.512077897454
3824,0.606719947827
3836,0.625902092227
3853,0.578309220904
3855,0.655144545337
3858,0.605761076014
3861,0.251063532208
3866,0.671467264951
3870,0.641975111984
3874,0.0737577861479
3876,0.706498536829
3878,0.730087082265
3890,0.63204581808
3900,0.123778750961
3904,0.61460663793
3906,0.640236278431
3907,0.648474662681
3908,0.650065548457
3912,0.605940886445
3918,0.081333895468
3923,0.0785709199169
3924,0.619983703964
3925,0.695294612226
3927,0.325654796541
3955,0.0817212805253
3964,0.614833096337
3969,0.629971070209
3974,0.243938226899
3976,0.587060335906
3984,0.700756588229
3991,0.622364905152
3993,0.0697784506788
4009,0.650094012264
4011,0.598551083754
4020,0.627397640164
4033,0.644747566033
4041,0.620334580366
4045,0.158779179721
4052,0.592565428379
4055,0.645574316388
4056,0.631559231676
4057,0.636032401849
4067,0.0938276079627
4069,0.604643448046
4077,0.679975096428
4094,0.638507621189
4095,0.653553722576
4100,0.596885107948
4119,0.644138709277
4130,0.385133272079
4131,0.608159599826
4132,0.400260366847
4134,0.346748530438
4137,0.128724962491
4138,0.616057938874
4143,0.690366685869
4145,0.592706428207
4148,0.67877141769
4163,0.78430620504
4166,0.641754839849
4169,0.263495630021
4170,0.606327311764
4174,0.562447742234
4180,0.644759852178
4199,0.0702378496181
4201,0.634798485818
4203,0.632826284886
4210,0.875141161781
4211,0.682038524959
4213,0.0766436170861
4225,0.647372988397
4235,0.682632901644
4242,0.642211036711
4245,0.64245895386
4250,0.616660894055
4252,0.628452011449
4254,0.581444239147
4263,0.611598064003
4264,0.611170110325
4268,0.678665428702
4270,0.593026484169
4282,0.245339068218
4283,0.663454420482
4291,0.626575939553
4304,0.603029673397
4306,0.661085490107
4309,0.650460518739
4310,0.660885071861
4313,0.720077414248
4314,0.636091910711
4315,0.653825669428
4321,0.624185334728
4324,0.653997425279
4325,0.63471434605
4328,0.659229069054
4329,0.683439440492
4332,0.658914458037
4337,0.664617021806
4342,0.626161768302
4344,0.621000344524
4352,0.637709473672
4355,0.640614419764
4366,0.691706633235
4371,0.635546895677
4372,0.633472350603
4376,0.639125453022
4384,0.664695443645
4387,0.65200679487
4389,0.63678851079
4390,0.67058457002
4406,0.638045714467
4407,0.21862405755
4409,0.0701281963515
4410,0.243670800981
4424,0.62367813955
4434,0.63200992654
4452,0.618328921298
4460,0.634036963359
4470,0.311638699055
4480,0.662881619329
4496,0.0814989926281
4503,0.71528349412
4512,0.623339818145
4518,0.316776381906
4519,0.640210660216
4522,0.691951687479
4525,0.664947831084
4537,0.358615278796
4546,0.722475560098
4547,0.105990112872
4553,0.638146204972
4556,0.657409070707
4558,0.239453023224
4563,0.784614657195
4568,0.679093746032
4574,0.256384746666
4578,0.741627527551
4587,0.645191685235
4592,0.415786312047
4610,0.637861966821
4615,0.545793053205
4619,0.63451817822
4620,0.414784168232
4625,0.316689310227
4635,0.646144255437
4636,0.611962810405
4641,0.641679512323
4650,0.676329854277
4653,0.15198538514
4665,0.669202540954
4668,0.121503728994
4669,0.655673969511
4670,0.66131124215
4674,0.680906917381
4675,0.622453199028
4676,0.658774671677
4679,0.706066689302
4680,0.126310608558
4686,0.686924004682
4699,0.626388567113
4713,0.310521264314
4718,0.651685154462
4721,0.668322141535
4722,0.649666118722
4724,0.646387754166
4730,0.103918416701
4731,0.685788706154
4735,0.646641520694
4743,0.653314231559
4745,0.727057338942
4746,0.332085700263
4747,0.679898132931
4748,0.669360855649
4769,0.645546348199
4771,0.655197352661
4774,0.683412426834
4784,0.654342350353
4797,0.6191784834
4801,0.3210280799
4804,0.769513488353
4820,0.679920377662
4833,0.63361144231
4834,0.643863918924
4851,0.681221265768
4859,0.65969027103
4860,0.080702007368
4863,0.626396828684
4873,0.639493998448
4881,0.729858563517
4892,0.674381422664
4908,0.616648195069
4911,0.704410181134
4915,0.720407954455
4922,0.650717353425
4929,0.616368402972
4936,0.674555031031
4939,0.609110451094
4951,0.692188848494
4956,0.663670085842
4961,0.642270802541
4964,0.694147496804
4981,0.645397671975
4991,0.0792960374894
4992,0.679502884344
4997,0.649454645406
5004,0.680581454547
5010,0.679036666734
5012,0.604317151793
5015,0.786138471106
5020,0.616877768041
5030,0.669588536287
5051,0.0745441882648
5052,0.604134396851
5057,0.341670144104
5058,0.58587021802
5060,0.637296303549
5061,0.649679356221
5064,0.589086826774
5078,0.562127121732
5080,0.598467355719
5088,0.612520775359
5089,0.361915101598
5090,0.671780016518
5103,0.126607824834
5108,0.642416713963
5114,0.662330972585
5115,0.632590631164
5124,0.302118928137
5137,0.607208253544
5139,0.647309186392
5144,0.651400887038
5149,0.229211082141
5157,0.675381807905
5163,0.691447859293
5174,0.650422615917
5176,0.58734646091
5179,0.702563933606
5186,0.586652964521
5203,0.248780408102
5204,0.254179962464
5206,0.714201415453
5207,0.329093415136
5220,0.621971336219
5221,0.240876612617
5224,0.652652556561
5227,0.705825826331
5229,0.717599564072
5232,0.234847220802
5240,0.315298373835
5242,0.368299961912
5243,0.673183930071
5245,0.326529472408
5248,0.611804298616
5249,0.718868628584
5254,0.660715428457
5269,0.634233177565
5272,0.629290454722
5276,0.646198237838
5286,0.262119489446
5290,0.695940649579
5308,0.589745856527
5316,0.629723151288
5318,0.619976359131
5319,0.654575067468
5320,0.429435855139
5322,0.687628386843
5324,0.689307502918
5331,0.314859492787
5336,0.0733620037623
5344,0.61935719498
5354,0.641946580742
5356,0.926154206685
5358,0.716626376032
5361,0.619665568438
5365,0.32602579708
5370,0.413140108776
5376,0.63887054093
5383,0.639678646075
5384,0.651059050824
5385,0.624242151833
5393,0.24361822488
5397,0.654423978688
5398,0.638134447111
5402,0.660717435329
5407,0.321613803469
5409,0.645482456254
5425,0.615200822755
5428,0.316378965877
5430,0.648782820879
5442,0.639560009704
5447,0.610688732847
5470,0.628080882748
5485,0.670561820395
5493,0.673367737442
5502,0.381174603617
5504,0.648880342339
5517,0.702342746114
5522,0.619503334499
5527,0.26288663226
5528,0.684173293194
5536,0.373840967102
5545,0.707132617778
5576,0.660045557438
5577,0.696466812227
5592,0.702841664515
5594,0.681261124817
5595,0.646981596583
5596,0.65596012915
5599,0.616939937432
5606,0.609535135974
5617,0.651948033784
5625,0.251797454949
5626,0.705304589289
5627,0.310495165538
5642,0.322852346014
5659,0.0730415326226
5664,0.308036838787
5666,0.255452722155
5671,0.688456624742
5674,0.673859449496
5677,0.31979876984
5681,0.650277311943
5683,0.923592412871
5700,0.591760609219
5713,0.558981361418
5715,0.562728477527
5718,0.636141853002
5726,0.407937742641
5738,0.635020755774
5741,0.279136913437
5743,0.267411292757
5753,0.610935259887
5761,0.65143910098
5789,0.275351824952
5797,0.654059206295
5803,0.680328823713
5810,0.59028281321
5813,0.643281123022
5817,0.689623655076
5818,0.621478898287
5822,0.693717089531
5829,0.530713986886
5846,0.545431495568
5847,0.716173811041
5854,0.702319810753
5858,0.627349751862
5863,0.689279866162
5869,0.694269140961
5870,0.684944905182
5876,0.811827846778
5881,0.711714710821
5901,0.691805633309
5922,0.357378965393
5928,0.232290496047
5933,0.609247223117
5934,0.236273799979
5946,0.616248074209
5951,0.716970531169
5955,0.641517191958
5956,0.122313558104
5965,0.667393985616
5972,0.635317243995
5981,0.725983235535
5997,0.605085745206
6005,0.721564987715
6009,0.744783399289
6010,0.680046022653
6015,0.634880005193
6039,0.718668952631
6047,0.333434004725
6051,0.925157777785
6056,0.639206320976
6061,0.66960575578
6064,0.704656496626
6065,0.627963784509
6070,0.646639669672
6085,0.268167598162
6086,0.812887907757
6091,0.264252988178
6097,0.730169185924
6099,0.625855084909
6104,0.264247639588
6108,0.619004906991
6109,0.620380308424
6124,0.447489151292
6142,0.270173440262
6144,0.673553387139
6150,0.64838997692
6154,0.610080089932
6155,0.658020435405
6156,0.0735251494163
6158,0.625255088488
6159,0.0718198508103
6169,0.323947039767
6170,0.928520448757
6179,0.621710109228
6184,0.396727900655
6186,0.167598075229
6204,0.818902785763
6230,0.595287894096
6231,0.616878517915
6232,0.129242934266
6235,0.649466908944
6237,0.3311449944
6239,0.654341535414
6263,0.643807988892
6265,0.675407237214
6270,0.460425226009
6271,0.700093081472
6278,0.63084833743
6279,0.322642748557
6288,0.653513239787
6294,0.657369741723
6295,0.718172328226
6302,0.315693241448
6306,0.650061273136
6322,0.157344645499
6324,0.62248763744
6327,0.696353022675
6331,0.594876530806
6334,0.639494816162
6338,0.338744381583
6339,0.339480787564
6362,0.64087364837
6372,0.605419399053
6375,0.263207812859
6393,0.71885646355
6394,0.589478940956
6405,0.0860823935568
6406,0.434891112813
6416,0.314259614948
6421,0.614794606523
6422,0.695366235776
6440,0.080118528876
6457,0.25339177118
6460,0.358055890958
6463,0.604156085435
6474,0.2532732905
6476,0.641649371318
6477,0.670599121042
6482,0.237905161234
6488,0.660084124086
6489,0.691405864285
6494,0.675733817355
6499,0.317001477215
6507,0.672561504728
6524,0.655469381065
6527,0.686088129912
6531,0.676440952746
6536,0.62433007203
6538,0.818393182091
6542,0.306366860832
6565,0.672482655254
6584,0.636210374499
6588,0.645281563988
6597,0.673354620978
6603,0.243872057827
6609,0.248836060734
6613,0.248477293042
6622,0.674789709764
6630,0.611865821892
6637,0.701416232127
6639,0.25088386882
6640,0.695868953151
6646,0.636936503946
6647,0.590595497779
6648,0.0809335851596
6669,0.657556386744
6680,0.682865213447
6681,0.679797044221
6684,0.89004901828
6693,0.611102009158
6694,0.646528585973
6704,0.677969978607
6706,0.613279659873
6710,0.627541182151
6713,0.620702263
6718,0.738311442556
6732,0.6186932004
6737,0.601973527662
6739,0.653049106092
6742,0.64591138852
6746,0.349345683357
6753,0.650680228103
6771,0.711338773282
6784,0.684330591533
6790,0.0731458786449
6795,0.602999790885
6807,0.698191361645
6808,0.666059522527
6818,0.66906792786
6823,0.635658678135
6830,0.588614828021
6831,0.589277326306
6832,0.641841705708
6836,0.628471172274
6846,0.6463818809
6850,0.627282125826
6854,0.653614682232
6868,0.257030422968
6876,0.359216201556
6877,0.263142276019
6881,0.79219789883
6882,0.626891813635
6884,0.613934287964
6886,0.63237240851
6901,0.607307775633
6910,0.614578368725
6913,0.656264601977
6914,0.318286549322
6918,0.255590139119
6930,0.37434187208
6941,0.67419550152
6944,0.333018448375
6945,0.668045019169
6947,0.573773010126
6949,0.256257502166
6952,0.536107941797
6963,0.325013174686
6964,0.301939497343
6972,0.232039737643
6979,0.488318267723
6981,0.664338584177
6988,0.23741054591
6990,0.620215499701
6998,0.650896686102
7004,0.634430183159
7016,0.41613602941
7027,0.634237362329
7042,0.669231005341
7056,0.702858981202
7061,0.694891023817
7069,0.344087069053
7071,0.652399776469
7088,0.308035201266
7099,0.628040278143
7108,0.64511332875
7121,0.222208330986
7125,0.240714201125
7136,0.402612079661
7149,0.321999871092
7150,0.400346333322
7151,0.704582818395
7167,0.627989120723
7177,0.257965928321
7178,0.75997979826
7183,0.368757169369
7186,0.60969476786
7190,0.710484701636
7201,0.587904158967
7202,0.637215450858
7207,0.632875451585
7213,0.643341709311
7224,0.27201407072
7225,0.688643578691
7233,0.661632943462
7239,0.662253875369
7246,0.719021286505
7248,0.650688751283
7261,0.605005327033
7264,0.648042410501
7266,0.675193470316
7274,0.678370902903
7279,0.693411104125
7293,0.647734153657
7315,0.667018032723
7322,0.648200350371
7326,0.235948634628
7341,0.628528778223
7363,0.598369171498
7365,0.329076247966
7371,0.651858605965
7377,0.63006029057
7393,0.261578627016
7405,0.679416180521
7410,0.616581170325
7434,0.329918882431
7438,0.621938905596
7447,0.306551006788
7450,0.376265326843
7452,0.649981883472
7453,0.710918994455
7455,0.66577203062
7456,0.639827081466
7457,0.113486575112
7466,0.607756907206
7470,0.263222560785
7474,0.649169401363
7487,0.365035106067
7488,0.570289522111
7492,0.27638747414
7496,0.640215364841
7501,0.351898096658
7505,0.457728990331
7512,0.674146338028
7526,0.392571873844
7536,0.40760904375
7538,0.316229982888
7539,0.597029291383
7544,0.261742742829
7554,0.41133895751
7564,0.720667183939
7566,0.348952798727
7580,0.358653450419
7581,0.248613594344
7584,0.648581409901
7587,0.669842313232
7589,0.60889546632
7590,0.601437641056
7594,0.332843026425
7597,0.640973593789
7602,0.118398895944
7603,0.643183032168
7605,0.319927050682
7609,0.624013856365
7613,0.664515532779
7619,0.701905697213
7625,0.711668224733
7626,0.589535097461
7636,0.583852913659
7639,0.25750084081
7641,0.653925078376
7643,0.155316052843
7644,0.670916878778
7657,0.627019273882
7661,0.288257510824
7666,0.680725069821
7673,0.644962169281
7683,0.588887858589
7685,0.621261265241
7699,0.652316420204
7704,0.309333530679
7705,0.3924898201
7708,0.39078943461
7728,0.722098129906
7733,0.630454766449
7741,0.596598580173
7743,0.621551397131
7745,0.666140905823
7754,0.310651630423
7756,0.667073433485
7757,0.640929975893
7770,0.333544021014
7773,0.0782044515311
7774,0.621800977926
7776,0.310181390114
7777,0.62147733037
7778,0.647356524844
7781,0.634782329067
7784,0.637524719493
7789,0.224067481153
7794,0.386542772325
7799,0.633961565473
7801,0.307107197207
7818,0.720530823354
7823,0.644877061467
7828,0.61831903255
7832,0.63211322899
7839,0.639975876142
7851,0.232712849881
7856,0.605423184203
7868,0.608946112065
7869,0.744086812215
7872,0.665608747011
7874,0.688649597149
7878,0.671519155482
7888,0.607109595998
7913,0.680496941821
7923,0.618847988669
7925,0.517762956385
7926,0.364163402464
7938,0.659236023968
7942,0.273352653871
7945,0.638468990236
7954,0.345324883121
7963,0.658074642894
7969,0.615645691151
7970,0.61504155131
7977,0.611761851601
7981,0.668543587838
7990,0.706027149292
8020,0.399040309542
8023,0.622212609111
8025,0.480376182345
8034,0.591426552191
8039,0.625565976827
8046,0.66538151092
8051,0.668600144346
8055,0.631548175591
8060,0.643607528966
8063,0.65517131778
8073,0.0759567037802
8074,0.629870581805
8076,0.302019804564
8080,0.644959272971
8088,0.66900538917
8102,0.466632263355
8103,0.583891685024
8104,0.585389108107
8105,0.649003865956
8109,0.696638548192
8115,0.585465832562
8121,0.336080938655
8126,0.656460363499
8135,0.220886604841
8153,0.33370888799
8156,0.679817447946
8160,0.279440619467
8161,0.620117799187
8162,0.654307675801
8171,0.637741074486
8181,0.646016523173
8183,0.646148045023
8185,0.714679875125
8191,0.0728355258408
8203,0.716627515192
8204,0.304082126324
8207,0.387933024018
8208,0.638851492825
8209,0.3937058716
8210,0.683474393489
8225,0.649355575759
8226,0.639402448337
8231,0.416455228026
8233,0.77950266335
8244,0.283724764388
8250,0.654992471949
8261,0.59229887168
8265,0.644461361658
8278,0.627993244339
8279,0.642100411139
8280,0.696424035279
8296,0.238626976248
8299,0.607273121608
8300,0.618398084119
8301,0.668324606975
8305,0.621153616586
8327,0.652169313231
8334,0.630886457495
8349,0.659766510788
8355,0.67291839659
8361,0.680428780735
8362,0.650218827136
8364,0.651683747386
8365,0.660768350163
8375,0.62081981934
8378,0.339529818463
8380,0.668512723103
8381,0.611173979049
8387,0.597915069771
8399,0.26050474099
8402,0.0892250237437
8409,0.621612282205
8433,0.301443366901
8436,0.588360249707
8442,0.628003979252
8448,0.622739696523
8464,0.652964786668
8469,0.382126207149
8474,0.379101506688
8478,0.568168236809
8482,0.609972221964
8490,0.762620936628
8510,0.635641767687
8511,0.65289186154
8527,0.658818355651
8532,0.687127865929
8533,0.675607268312
8538,0.652693815331
8541,0.634329777302
8545,0.646005066538
8553,0.691752842365
8554,0.631440265595
8555,0.61485083506
8569,0.653169351451
8586,0.223026341664
8593,0.632604545665
8600,0.075373427353
8606,0.2195568129
8607,0.65829578118
8611,0.708588812594
8613,0.26995623977
8618,0.222505688776
8630,0.693495804575
8637,0.657352770835
8650,0.616862780306
8652,0.793174669639
8661,0.63117879018
8669,0.637274130338
8673,0.619628762857
8674,0.624892830421
8678,0.240358239365
8682,0.63941315364
8688,0.66754478587
8689,0.278921777255
8695,0.65104828675
8698,0.656123317164
8703,0.668803972253
8709,0.62091974782
8716,0.620233694841
8723,0.635155843109
8737,0.464238846397
8753,0.637379251207
8773,0.550572744438
8774,0.639464493513
8778,0.3184149814
8786,0.381547734778
8794,0.567727105546
8795,0.369377367019
8800,0.682768924709
8804,0.623937494698
8808,0.638511890863
8809,0.710390018123
8817,0.57783738786
